Name,SMILES,outer_fold,max_similarity_to_train,min_euclidean_distance_to_train,max_cosine_similarity_to_train
139133,CN(C)C(=O)C1(CCN(CC1)C(=O)c1ccc(s1)C)Cc1ccccc1-c1ccccc1,1,0.6612903225806451,3.6746345396515863,0.9980409714447123
3565214,CN1C(=O)N(CC(=O)Nc2ccccc2-c2ccccc2)C(=O)C1(C)C,1,0.3888888888888889,2.2667639930084964,0.9995313213988694
183257,CCOc1ccccc1C(=O)N1CCC(CC1)c1nc(c([nH]1)C(=O)N)-c1ccc(cc1)OC,1,0.6338028169014085,2.9120980409320825,0.9989522841798184
49969678,Cn1cc(c(n1)C(C)(C)C)CNc1ncccn1,1,0.36363636363636365,1.5155256513829791,0.9995601405331068
43251081,O=C(NCC1CC1)c1ccc(nc1)-n1ccnc1,1,0.6226415094339622,2.4652172318076806,0.9982547592553741
36444864,Cc1cnc(c(c1)-c1cccc(c1Cl)Cl)-n1cnnc1,1,0.25757575757575757,2.0573609309016643,0.9973141398426234
43423819,Cc1ccc(cc1)Nc1ccnc(n1)Nc1ccc(cc1)C,1,0.32558139534883723,3.1442719348044377,0.9971387844412695
46339059,COCCOc1ccc(cc1)Nc1ncc(c(n1)Nc1cccc(c1)NC(=O)C=C)F,1,0.676056338028169,2.9090610168916378,0.9987655796855666
43657158,CN(C)C1(CCOCC1)CNC(=O)N1CCCC(C)(C)CC1,1,0.5172413793103449,2.5116201942175578,0.9985631115733244
31413696,Cc1csc(n1)Nc1ccc(cc1)C#N,1,0.3559322033898305,1.3369786834498985,0.9994839814653116
1152113,COc1ccc(cc1)OCc1nn2c(nnc2s1)-c1ccc(cc1)OC,1,0.35714285714285715,1.679678838349527,0.9984775323644817
42768719,CNC(=O)c1cccc(c1)NC(=O)N1CCC(CC1)Oc1ccccc1Cl,1,0.4714285714285714,2.352115855990076,0.9982112586204809
3301248,CN(C)S(=O)(=O)c1ccc(c(c1)C(=O)Nc1ncc(s1)C)N1CCCC1,1,0.3287671232876712,2.6695141880122586,0.9990159502829206
48397445,CC1(C)[C@H]2C[C@H]3Oc4c(ccc(c4C(=O)NCCNc4ccccn4)O)[C@H](O)[C@@]3(O)[C@@H]1C2 |r|,1,0.25609756097560976,6.088050673245031,0.9976051527395047
13331036,CC(C)(C)c1csc(n1)NC(=O)C1CC1,1,0.4897959183673469,0.734525016591828,0.9996071800136552
49150113,CNc1ncc(cn1)-c1nc(nn1C(C)(C)C)C1(CC1)c1ccccc1,1,0.26153846153846155,2.094526676841349,0.9981518375218984
177407455,CCCN(CCC1=CCCCC1)C(=O)c1cc(n[nH]1)C(F)F,1,0.532258064516129,1.7815787942159074,0.9990488495998243
36421752,COc1ccc(cn1)-c1c(n[nH]c1C)C,1,0.2826086956521739,1.2393808938336028,0.999710937637436
49084025,O=C(NCC1CCC2(CC1)OCCO2)c1[nH]nc2c1CCCC2,1,0.543859649122807,1.9066900639589035,0.999108911316742
49149133,CSc1cccc(c1)-c1ccccc1-c1nnc(o1)C,1,0.36363636363636365,1.8897941686861959,0.9982414044101984
1308759,O=C(CCc1ccccc1)Nc1ccccc1C#N,1,0.44680851063829785,1.5476873069195263,0.9990111814417018
2205552,CN(CCOCCOc1ccccc1-c1ccccc1)Cc1ccccc1.OC(=O)C(=O)O,1,0.35,4.351537084755422,0.9980536659502288
48281626,O=C(NCC1(CC1)C1CC1)C1(CCCCC1)C#N,1,0.3103448275862069,2.154417090537149,0.9991072223352669
72972981,COc1cc(cc(c1)N(CCNC(C)C)c1ccc2ncc(nc2c1)-c1cnn(c1)C)OC,1,0.3561643835616438,4.067412691134202,0.9977263946855334
232868057,CSc1ncccc1C(=O)Nc1ccc(cc1)-c1nnc([nH]1)C,1,0.5,1.7766842713319388,0.9992829877301614
171790224,COc1cccc(c1)O[C@H]1CCN(CC[C@@H]1O)C(=O)c1cc(on1)-c1ccc(cc1)C |r|,1,0.4225352112676056,2.1570046360636455,0.9988120579481307
171790057,O[C@H]1CCN(CC[C@@H]1Oc1ccccc1F)C(=O)c1cc(on1)-c1ccc(cc1)F |r|,1,0.42028985507246375,1.8679951820064298,0.9991855784240632
171790267,COc1cccc(c1)O[C@H]1CCN(CC[C@@H]1O)C(=O)c1cc(on1)-c1ccc(cc1)F |r|,1,0.4166666666666667,1.7297375523470395,0.9993278836990065
158151,Cc1[nH]c2ccc(cc2c1CC(=O)N1CCC(CC1)Cc1ncncc1C(=O)N)Cl,1,0.3372093023255814,2.316370004986383,0.999196456231265
50283346,CC1(C)CC[C@@]2(CC[C@]3(C)[C@@H]([C@@H]2C1)C(=O)C=C1[C@@]3(C)CC[C@H]2C(C)(C)C(=O)C(=C[C@@]21C)C#N)NC(=O)C(C)(F)F |r|,1,0.18947368421052632,13.678231025976759,0.9986137355003776
222760478,Cc1cnn(c1)CC(=O)NCCCn1cc(cn1)Cl,1,0.5555555555555556,1.7807956087088843,0.9992507592404477
36647960,CN(Cc1cscn1)c1nc2c(cc1C#N)CCC2,1,0.39285714285714285,1.6091774296203625,0.9988974106775899
43280049,Cc1ccc(cc1F)NC(=O)CN1[C@H](Cc2ccccc2)C[C@]2(C)NC(=O)CCC[C@H]12 |r|,1,0.3116883116883117,2.9195869570882267,0.9995743049743935
43278877,Cc1c(cccc1NC(=O)CN1[C@H](Cc2ccccc2)C[C@]2(C)NC(=O)CCC[C@H]12)F |r|,1,0.2839506172839506,2.9853013248246394,0.9995354824641425
48373672,O/N=C\1/CCCc2c1cnc1ncnn21,1,0.208955223880597,1.4339225920529575,0.9981700861944041
36922204,Cc1nnc(c(c1C)C#N)N1CCCSCC1,1,0.3333333333333333,1.6957930298240542,0.9980314848665924
177501206,CCCC1(CCC1)CNC(=O)CN1C=CC(=O)C=C1,1,0.6170212765957447,2.1167175059509007,0.9981077457064427
73008556,CCc1noc(n1)C1CCC(CC1)NCC1CCC(F)(F)CC1,1,0.37735849056603776,2.6169537634430444,0.9984304047138064
82702441,CC1(C)CC(CC(=O)NCCn2ccnn2)CC(C)(C)N1,1,0.49056603773584906,1.8352852639302368,0.9984234224910676
207489,Fc1cccc(c1)-c1c[nH]nc1C1CCCN(C1)C(=O)CCc1ccc(cc1)Cl,1,0.6376811594202898,2.0533830621687024,0.9990697617122832
31412633,Cc1ccc(cc1)-c1noc2nc(cc(c12)C(=O)O)C,1,0.39655172413793105,2.8492786806490766,0.9960163101836854
1520446,CN(C)c1ccc(cc1)-c1nc2ccc(cc2[nH]1)C,1,0.3114754098360656,3.229692245400363,0.9965473328629864
48305854,Cc1nc(cs1)CCN1C(=O)NC(C)(C)C1=O,1,0.41509433962264153,0.929546663703483,0.9998190113457869
232902536,COCC1(CCC1)CNS(=O)(=O)c1ccccc1,1,0.5769230769230769,2.1400670550241547,0.9978774502842913
6630813,Cc1ccc(cc1)CNC(=O)CN1CCC(CC1)n1nnc2cc(ccc12)C,1,0.375,2.0776674421092416,0.998157717359852
32149349,O=C(N1CCCCC1)c1cccc(c1)CNc1ccc2nccnc2n1,1,0.48148148148148145,2.155929729838295,0.9984482692553754
14858512,Fc1ccc(cc1)CCNc1ncccc1C#N,1,0.5531914893617021,1.377693725034945,0.9984903539142088
50347915,Cn1c(nnc1C1CC1)SCOCc1ccccc1,1,0.49019607843137253,1.6495917676805687,0.9984377673804669
171745752,CCCc1nc(ncc1C(=O)O)N1CCc2ccccc2C1,1,0.3188405797101449,2.2132595871249956,0.9974467452514
45762658,CN(Cc1nnc(n1C)C1CC1)C(=O)C1C2CC3CC(C2)CC1C3,1,0.2413793103448276,2.639546362540681,0.9993749358292783
44492208,CN(CC(=O)NC1CC1)C(=O)C1C2CC3CC(C2)CC1C3,1,0.26,1.5682971657183622,0.9992447918153285
49055842,Cc1nnc2ccc(nn12)N1CCC2(CCCCC2)C1,1,0.37735849056603776,1.9842378889637686,0.9992893959565577
44811839,CCN1CCC(CC1)n1cc(nn1)CNc1cc(c2ncc(c(c2c1)Nc1ccc(c(c1)Cl)F)C#N)Cl,1,0.3372093023255814,2.9784208903380414,0.9994874481753663
1249615,Cc1cc(n2ncc(c2n1)C(=O)NC1CCCCC1)C,1,0.5087719298245614,1.5519004478378629,0.9992371928891401
318732407,CC(C)[C@H]1CC[C@H](CC1)NC(=O)c1cnn2c(cc(nc12)C)C |r|,1,0.5,2.368765290188042,0.9991058478917537
31895184,CC(C)C(=O)N1CCC(CC1)Nc1ncnc2ccsc12,1,0.6274509803921569,2.032144433841619,0.9992907833865832
33339849,CCCN1C(=O)N(Cc2ccc(cc2F)C#N)c2ccccc21,1,0.42592592592592593,1.7206583042547579,0.9988953201212889
1542039,CCc1nnc2c3ccccc3nc(n12)Nc1ccc(cc1)OC,1,0.34328358208955223,2.292325893061241,0.9995908334983099
342116,COc1cccc(c1)CN1Cc2ccccc2OC2(CCOCC2)C1,1,0.3333333333333333,1.625317815075299,0.9994533674126935
49320295,CN(C1CCC1)C(=O)Nc1cc(cc(n1)C)C,1,0.3392857142857143,1.6305683058368656,0.9986129703067699
49012602,CCOC1CCN(CC1)c1ccnc(c1)C(=O)NCc1ccccc1,1,0.38333333333333336,1.8727087333591785,0.9987416438689979
49945424,CCc1cnccc1C(=O)Nc1cnccn1,1,0.39215686274509803,1.489350865309927,0.9994387909875635
73016246,C1CN(CCS1)c1nc2c(c(n1)N1CCSCC1)SCC2,1,0.43902439024390244,1.4281330470232951,0.9993462663819209
49934036,CC(C)c1cc(n[nH]1)N(C)Cc1nc(n[nH]1)C1CC1,1,0.2638888888888889,2.1588538625855884,0.9992677523798243
315631672,COc1c(ncnc1N1CCCC(C)(C)CC1)N,1,0.29310344827586204,2.54562369567861,0.9995790243411591
30438633,CN1C(=O)COc2ccc(cc21)NC(=O)CCN1C(=O)COc2ccc(cc21)Cl,1,0.5606060606060606,1.525073440854293,0.9986020926184437
35754411,CCN1CCc2ncnc(c2C1)N1CCNc2ccccc2C1,1,0.36619718309859156,2.1777261076638297,0.9989398599250786
16785188,Cn1ncc2c(ncnc12)Oc1cccc(c1)Oc1ccccn1,1,0.66,2.107229223412289,0.9988573148198318
82700885,Cc1cc(c2ccc(cc2n1)C(=O)N1CCN(CC1)c1nc[nH]n1)C,1,0.6229508196721312,1.6639119568053002,0.998791972093571
35765811,CN1CCN(CC1)C(=O)C1(CCCC1)NC(=O)c1ccc(cc1)C(F)(F)F,1,0.375,2.420997315157345,0.9983323398465075
31873876,Fc1ccccc1CN1CCN(CC1)S(=O)(=O)N1CCOCC1,1,0.5111111111111111,1.480539091006774,0.997921892799605
24958639,Cn1cnnc1CNc1ccccc1C#N,1,0.3114754098360656,1.7435776438120467,0.999133738686812
49080339,CNC(=O)c1ccc(nn1)N1CCCc2cc(ccc2C1)OC,1,0.3559322033898305,1.482400080949759,0.9982807668849938
45699341,CN1C(=O)N(Cc2ccccc2)C(=C(C(=O)CSc2nc3ccccc3n2C)C1=O)N,1,0.375,3.570569982510637,0.9993664930798946
32391674,O=C(NCC1=CCCN(C1)Cc1cccc(c1)C#N)c1cccs1,1,0.42105263157894735,2.6565204685828934,0.9986838303559212
301492332,O=C(NC1CCNCC1)c1ccc2[nH]ncc2c1,1,0.4067796610169492,2.5746059892734547,0.9987450372320612
49094148,CC(C)c1nsc(n1)N1CCC(CC1)Nc1cccnc1,1,0.31746031746031744,1.531617772160976,0.9994826760384633
44582746,OC1CCN(CC1)C(=O)CCCc1cc(sc1Cl)Cl,1,0.37037037037037035,1.9080248950162761,0.9983449368441115
177431642,O=C(NCC1(CCCC1)N1CCCCC1)c1cnn[nH]1,1,0.5576923076923077,1.9318656785594475,0.9988506419613684
276231421,CCc1ccccc1S(=O)(=O)NCCc1cn[nH]c1,1,0.2923076923076923,2.498554181922074,0.9983250634623733
46622380,CN(C)C1=CC(=O)N(CCC(C#N)(c2ccccc2)c2ccccc2)N=C1,1,0.2698412698412698,1.6240655774938717,0.9984565374291708
24055786,CCc1cc2c(ncnc2s1)N(C)CCO,1,0.2807017543859649,2.0034190774772447,0.9992043123158131
1557497,COc1cccc(c1)-n1c(nnc1COc1cccc2ccccc12)S,1,0.38095238095238093,2.0839133859160524,0.9957532029935071
1557473,COc1cc(cc(c1)-n1c(nnc1COc1cccc2ccccc12)S)OC,1,0.34375,2.919909245164905,0.99482694624286
383970,Cc1ccc(cc1)S(=O)(=O)N1CCC(C1)c1nnc(o1)-c1cccnc1,1,0.36363636363636365,1.3572405829476886,0.9994510261518849
177503755,CN(Cc1ccncc1C)C(=O)NCCc1nc(cc(n1)C(F)(F)F)C,1,0.609375,1.4541313558269866,0.998963571411246
43137136,CN(C)Cc1csc(c1)-c1nccn1-c1ccc2c(c1)N(C)C(=O)N2C,1,0.28,4.148748968063353,0.9990119782889151
316046283,CCN1CCOC(C1)C(=O)N1CCC(CC1)c1cn[nH]c1,1,0.3287671232876712,1.7242815895322685,0.9983905323597362
44591290,O=C(N1CCOC2(CCCC2)C1)c1cnc(s1)-c1ccccc1,1,0.3283582089552239,1.4401940841435419,0.9987849188752674
53815321,CN(CCSc1ccc2nnc(n2n1)C(F)F)Cc1ccccc1,1,0.6,2.87715519219936,0.997185498274147
73045134,CC(=O)c1ccc2c(c1)CCN(CC2)CC1CCC2(CC1)OCCO2,1,0.5660377358490566,2.4009737607894044,0.9981486197452933
50127813,Fc1cccc(c1)CNC(=O)c1[nH]nnc1-c1ccccc1,1,0.42592592592592593,2.1893727412211437,0.9989373510481984
53752266,FC(F)(F)COc1cccc(c1)CN1N=Cc2ccccc2C1=O,1,0.43103448275862066,1.2285654235736116,0.9988270524605342
43990384,CCN(CCO)CC1=Nc2cc(c(cc2C(=O)N1)OC)OC,1,0.5084745762711864,2.1138542996145695,0.9988322250357892
24472719,Cc1noc(c1CCC(=O)Nc1cccnc1)C,1,0.3939393939393939,1.5185868430880072,0.9998452405215493
53825026,CCC1=CC(=O)NC(=N1)SCCCCC1CCOCC1,1,0.509090909090909,2.611072385055645,0.9979531770168083
300635762,COc1ccc(cc1)CC1CN2CCN(CC2CO1)C(=O)OCc1ccccc1,1,0.34328358208955223,1.7324170975834343,0.9996405892575011
49965014,CCC1(O)CN(C1)c1ncnc2n(nc(c12)Br)C,1,0.41509433962264153,2.421144770558115,0.999531801660266
37153210,Cc1csc(c1)-c1nnc(c2ccccc12)Nc1ccc(cc1)Oc1ncccc1-c1ccnc(n1)N,1,0.26436781609195403,3.3849771047969703,0.9986363152058911
31412719,CCCc1noc2nc(cc(c12)C(=O)O)-c1ccncc1,1,0.3125,2.848168885441599,0.9974721786905407
32176636,CN1CCN(CC1)Cc1ccc(cc1C(F)(F)F)NC(=O)c1ccc(c(c1)C#Cc1cnc2cccnn12)C,1,0.27927927927927926,4.167607467120979,0.9952055951217254
32148273,CC(C)C(=O)Nc1ncn(n1)Cc1cccnc1,1,0.5932203389830508,0.9489673334735925,0.9998604465792336
25678159,Cn1ncnc1COc1nn2c(nnc2cc1C(C)(C)C)-c1cc(ccc1F)F,1,0.5068493150684932,0.39168609880740557,0.9999365330215235
31841658,Cc1ccc(n1C)CNC(=O)c1cccnc1,1,0.5208333333333334,1.9813803269438295,0.9997147723796406
44018989,CN(CC1=CC(=O)N(C)C(=O)N1C)Cc1cccc(c1Cl)Cl,1,0.4827586206896552,2.0790158729552024,0.9984685930171131
45475529,CCN1CCN(CC1)Cc1ccc(nc1)Nc1ncc(c(n1)-c1cc(c2nc(n(c2c1)C(C)C)C)F)F.CS(=O)(=O)O,1,0.2716049382716049,3.8285200796135848,0.9980686931115562
36368094,C(Sc1ccc(nn1)-n1cccn1)c1cn2ccccc2n1,1,0.27941176470588236,4.30863249767252,0.999059210402406
104336605,Cc1c(nnn1Cc1ccc(c(c1)Cl)Cl)C(=O)Nc1ccc(cc1)CO,1,0.3333333333333333,1.892391608520813,0.9985806054405758
48746727,CN(C)C(=O)C(C)(C)NC(=O)OC(C)(C)C,1,0.3023255813953488,1.4619866620458424,0.9989349228683269
31935468,O=C(NCCc1nnc2n1CCC2)c1ccc2c(c1)CCC2,1,0.484375,2.0683024440347197,0.9993508447728128
71010653,O=C1N=C2C=CC=CN2C21Cc1ccccc1C2,1,0.24561403508771928,1.7303583443901065,0.9996316185617168
177498530,CN(CCCC1CCCC1)C(=O)c1cc(nc(c1)C)C,1,0.5,2.0985528346935425,0.9987865336199561
36368096,C(Sc1ccc(nn1)-n1cccn1)c1csc(n1)-c1ccccc1,1,0.3088235294117647,4.410228792251132,0.9900929722210318
49165262,CCCn1ccnc1CNc1nc2n(nc(c2s1)C)C,1,0.2833333333333333,1.6309622926359888,0.9995859875323198
136045,COc1ccccc1-c1ccc(cc1)CC1(CCOCC1)C(=O)NC1CC1,1,0.4117647058823529,1.5910512248195334,0.9994695902603026
48242285,CCc1cnc(o1)CN1C(=O)NC2(CCC2)C1=O,1,0.4444444444444444,1.7455171153554647,0.9994813269553711
181799,CNCc1cc(nc(n1)C1CCCN1C(=O)CCc1c[nH]c2ccccc12)N(C)C,1,0.6056338028169014,3.0625233060340107,0.9985515522867391
150563,Clc1cccc(c1)-c1cccc(n1)C1CCCN(C1)C(=O)c1cccnc1,1,0.6885245901639344,0.5936985767206562,0.9997472874368825
