Name,Parent,SMILES,outer_fold,max_similarity_to_train,min_euclidean_distance_to_train,max_cosine_similarity_to_train
50132153_1268,50132153,CCc1ccc(S(=O)(=O)NCc2ccnc(N3CCCC3)n2)cc1,1,0.2857142857142857,1.6391107345143017,0.9992036360829776
50132153_1269,50132153,CCc1ccc(S(=O)(=O)[N-]Cc2ccnc(N3CCCC3)n2)cc1,1,0.28169014084507044,2.0820247356840245,0.9971807603057673
50613596_2522,50613596,CCCNC(=O)C1([NH2+]Cc2csnn2)CCCCC1,1,0.6,2.0085985163792333,0.998517459520611
50613596_2521,50613596,CCCNC(=O)C1(NCc2csnn2)CCCCC1,1,0.5882352941176471,1.9256915640877663,0.9986909531740534
45763784_1190,45763784,Cc1cc(NC(=O)C2CCN(c3ccncc3Cl)CC2)no1,1,0.5818181818181818,1.4563492026301466,0.9992819903062453
45763784_1191,45763784,Cc1cc(NC(=O)C2CCN(c3cc[nH+]cc3Cl)CC2)no1,1,0.5714285714285714,2.2418403154551134,0.9982973897928146
49063828_2336,49063828,CCc1cc(CNC(=O)Nc2ccc(N3CCSCC3)cc2)on1,1,0.4918032786885246,2.4263416906939796,0.9991075062370546
36466247_523,36466247,CCOc1ncccc1-c1cc(Cl)ccc1[O-],1,0.43137254901960786,1.9286531569981866,0.9974861495477717
36466247_522,36466247,CCOc1ncccc1-c1cc(Cl)ccc1O,1,0.43137254901960786,1.09950079581577,0.9993206382967729
177400113_2264,177400113,CCn1ncc(CN(C)C(=O)c2ccc(-c3nc(C)cc(C)n3)cc2)c1C,1,0.33766233766233766,2.2537371186545667,0.9982419224894821
31348551_1223,31348551,O=c1[nH]c2ccccc2n1C1CCN(CCc2ccccn2)CC1,1,0.6296296296296297,2.296280035187059,0.9980928056775255
31348551_1222,31348551,O=c1[nH]c2ccccc2n1[C@H]1CC[N@@H+](CCc2ccccn2)CC1,1,0.6363636363636364,1.8939324169570964,0.9987041515418338
48832018_1988,48832018,O=C(Cc1cccc(I)c1)N1CC(CO)C1,1,0.4888888888888889,2.571807535567099,0.9969751989170468
44508995_3333,44508995,CN(C)S(=O)(=O)CCC[NH+]1CCc2ccccc2CC1,1,0.4583333333333333,2.313710872170563,0.9988081036764905
32132063_221,32132063,Cc1occc1C(=O)NCC(=O)Nc1nc2cc(Cl)ccc2n1C,1,0.2916666666666667,3.3057245801782327,0.9984709976213011
32132063_222,32132063,Cc1occc1C(=O)NCC(=O)Nc1[nH+]c2cc(Cl)ccc2n1C,1,0.2878787878787879,3.811902674518545,0.9992630286863357
316875519_3478,316875519,Cn1c(-c2[nH]nc3c2CCCC3)nnc1N1CC[C@]2(CNC(=O)C2)C1,1,0.26666666666666666,1.874187824098767,0.9986552260716537
316875519_3477,316875519,Cn1c(-c2n[nH]c3c2CCCC3)nnc1N1CC[C@]2(CNC(=O)C2)C1,1,0.26666666666666666,1.7284646366065093,0.9988819250420584
LN01342817_2981,LN01342817,C[C@H]1CC[C@H](n2c3c[nH+]ccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1,1,0.3333333333333333,2.6727014423610096,0.999351633845188
LN01342817_2980,LN01342817,C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1,1,0.3402061855670103,2.700451628894409,0.998761407475075
97290253_3331,97290253,CCCS(=O)(=O)c1nc(NC2CC2)cc(-c2ccc3c(ccn3C3CC(C)(C)[NH2+]C(C)(C)C3)c2)n1,1,0.23595505617977527,4.946844853035022,0.9988173810697581
32278042_580,32278042,CCCCc1nc2cc(/C=C/C(=O)N[O-])ccc2n1CC[NH+](CC)CC,1,0.2345679012345679,3.713382420381754,0.995638194947444
32278042_581,32278042,CCCCc1[nH+]c2cc(/C=C/C(=O)N[O-])ccc2n1CC[NH+](CC)CC,1,0.23170731707317074,5.674553550721023,0.9946897003562339
32278042_582,32278042,CCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CC[NH+](CC)CC,1,0.24050632911392406,2.9539292476292123,0.9965197854456227
49055842_2638,49055842,Cc1nnc2ccc(N3CCC4(CCCCC4)C3)nn12,1,0.37735849056603776,1.7431095777371972,0.9996731992029637
14383848_1732,14383848,CCCNC(=O)c1c(C)nn(-c2ccccc2)c1C,1,0.38461538461538464,1.2411752495114907,0.9993058363690385
49168678_496,49168678,COCCc1nn(Cc2ccc(F)cc2)c(-c2cnc(C3CC3)nc2)[nH+]1,1,0.4,1.735643396553479,0.9984733428774001
49168678_495,49168678,COCCc1nc(-c2cnc(C3CC3)nc2)n(Cc2ccc(F)cc2)n1,1,0.375,1.2190036915446554,0.9994715633950796
177501347_2337,177501347,CCCN(CCC1=CCCCC1)C(=O)Cc1n[nH]c(=O)[nH]1,1,0.5573770491803278,2.893926398511184,0.9965651423570957
42949037_1805,42949037,Cn1cc(NC(=O)c2cn(Cc3ccccc3)nn2)cn1,1,0.48148148148148145,2.213258005746148,0.9996430404178313
27448904_3626,27448904,Fc1ccc(Nc2nc(N3CCCCC3)c3nccnc3n2)cc1,1,0.375,1.7000029411733464,0.9996952014070009
27448904_3627,27448904,Fc1ccc(Nc2nc(N3CCCCC3)c3nccnc3[nH+]2)cc1,1,0.2903225806451613,2.740352714524137,0.9981515118439065
36318534_894,36318534,Cn1ccc2c(C(=O)Nc3ncn(Cc4cccnc4)n3)cccc21,1,0.5932203389830508,1.9011604351032725,0.9995100512727084
MCULE-2124560621_2015,MCULE-2124560621,CCOc1cccc(C[NH2+]CCc2c[nH]c3ccccc23)c1,1,0.5,2.0803225711412985,0.9987424533353368
210343_106,210343,Cc1nc(Nc2nccs2)cc(C2CN(c3ncccn3)C2)n1,1,0.358974358974359,2.217417416725956,0.999252318821181
210343_107,210343,Cc1nc(Nc2nccs2)cc(C2CN(c3ncccn3)C2)[nH+]1,1,0.32786885245901637,1.9696334684405765,0.9994911183345807
53790787_62,53790787,Cc1nnc(C[N@@H+](C)C[C@H](C)Oc2ccc(Cl)c(Cl)c2)n1C,1,0.26153846153846155,1.4157270217100826,0.998546079737898
53790787_61,53790787,Cc1nnc(CN(C)C[C@@H](C)Oc2ccc(Cl)c(Cl)c2)n1C,1,0.25757575757575757,2.2974886289165286,0.9969865267377472
31326902_3543,31326902,Cc1cc(F)ccc1NC(=O)c1cccc2cccnc12,1,0.48,1.2755465495231733,0.999323432516101
48752652_2168,48752652,COc1cc(NC(=O)c2ccc(F)cc2C)ncn1,1,0.3076923076923077,1.4808798060611807,0.999312804367064
82712955_3208,82712955,CC(C)Oc1ccc(C2(C(=O)NC3CCS(=O)(=O)CC3)CCCC2)cc1,1,0.2676056338028169,1.2561683804325756,0.9993813724839322
46026615_1987,46026615,FC(F)(F)c1nccc(NCCSc2nc3ccccc3o2)n1,1,0.3050847457627119,1.12275019483401,0.9995808196762265
MCULE-1169396424_1500,MCULE-1169396424,CCOc1ccccc1C[NH2+]CCc1c[nH]c2ccccc12,1,0.5,2.0740315812445487,0.9988575950405716
140075_78,140075,CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1,1,0.32857142857142857,4.2527626315138365,0.9978702004093732
49320295_1298,49320295,Cc1cc(C)nc(NC(=O)N(C)C2CCC2)c1,1,0.4230769230769231,1.0809523578769076,0.9991359287961167
49320295_1299,49320295,Cc1cc(C)[nH+]c(NC(=O)N(C)C2CCC2)c1,1,0.3333333333333333,1.7031773248842128,0.9984577070111091
13509338_3546,13509338,Cc1cc(C)c(N/C(O)=C\n2nnn(-c3cccs3)c2=O)c(C)c1,1,0.34375,2.5708084331586347,0.9986602782010592
13509338_3545,13509338,Cc1cc(C)c(NC(=O)Cn2nnn(-c3cccs3)c2=O)c(C)c1,1,0.43333333333333335,1.7493824624711078,0.9991919290737917
300481204_1475,300481204,N#Cc1ccccc1N1CCC([NH3+])CC1,1,0.3333333333333333,2.6288385268022862,0.9949260966076019
46092427_401,46092427,COc1ccc(Cc2[nH+]cnn2-c2ccc3c(c2)OCO3)c(OC)c1,1,0.45588235294117646,1.48588828651427,0.9992940810616512
46092427_400,46092427,COc1ccc(Cc2ncnn2-c2ccc3c(c2)OCO3)c(OC)c1,1,0.4411764705882353,1.582079960052261,0.999048533350325
53839672_2341,53839672,CN(C)c1nc(N2CC[NH+](CCCCCF)CC2)cc[nH+]1,1,0.2923076923076923,3.0423895214123258,0.9933631018397239
53839672_2342,53839672,CN(C)c1nccc(N2CC[NH+](CCCCCF)CC2)n1,1,0.3157894736842105,0.9935461740662456,0.9991703534988188
53839672_2343,53839672,CN(C)c1nc(N2CCN(CCCCCF)CC2)cc[nH+]1,1,0.2698412698412698,2.1436580884085643,0.9962108804767679
31858299_563,31858299,CCc1ccccc1NC(=O)Cn1nc(C)cc1C,1,0.38596491228070173,1.2660446279657172,0.9992742040030764
LN01343314_2534,LN01343314,CCc1c(C(=O)NCCc2ccc(N3CCCCC3)cc2)[nH]c2ccc(Cl)cc12,1,0.3333333333333333,3.5454235290018725,0.9973789393096041
326092_1750,326092,Fc1cccc(CC[NH2+]Cc2cc(-c3ccccc3)cn3nnnc23)c1,1,0.4461538461538462,1.525709015507272,0.9982233336808375
326092_1751,326092,Fc1cccc(CCNCc2cc(-c3ccccc3)cn3nnnc23)c1,1,0.4461538461538462,0.9111816503860252,0.9992680070499103
45751322_1253,45751322,CN(CCc1ccccn1)C(=O)Nc1nncs1,1,0.4,0.729004801082099,0.9996965515887726
1498988_3655,1498988,Cc1ccc2c(c1)c1nc3ccccc3nc1n2CC(N)=O,1,0.3050847457627119,1.2787517350909465,0.999409395333914
152649_2043,152649,CCCC(=O)N1CCC(c2cccc(C)[nH+]2)CC1,1,0.4745762711864407,1.990477580883368,0.9987339399538446
152649_2042,152649,CCCC(=O)N1CCC(c2cccc(C)n2)CC1,1,0.4745762711864407,1.4995092530557816,0.9989890058755169
43133355_765,43133355,CCc1ccccc1NC(=O)CCn1cc[nH+]c1-c1ccc2c(c1)OCO2,1,0.32098765432098764,2.164103047453949,0.9984841786237445
324053897_3448,324053897,CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(OCC3CC3)nc2O1,1,0.620253164556962,2.0154453602120554,0.9992392203417635
24010647_2384,24010647,O=C(c1cc(F)ccc1F)N1CCN(C(=O)C2CC2)CC1,1,0.46938775510204084,1.1814876216027483,0.9990406936247317
49130614_2531,49130614,O=C(Cn1cc(NCc2cccc(Cl)c2)cn1)N1CCOCC1,1,0.3484848484848485,1.2018639690082376,0.9992537792353973
420214_2248,420214,CCCn1ncc(C[N@H+]2CC[C@H](c3cc4cccnc4[nH]3)CC2)c1C,1,0.4177215189873418,2.594450616218859,0.9990765408827403
43272847_1375,43272847,Cc1n[nH]c(C)c1Cc1ccc(NCCC(C)C)cc1,1,0.25862068965517243,1.78947198916304,0.9993453051538604
53803937_3279,53803937,CNC(=O)Cc1cccc(OCC[NH+]2CCCCC2)c1,1,0.4074074074074074,1.9440992773005585,0.9974791475071081
320420210_1195,320420210,CCN(Cc1ccccc1)C(=O)c1ccc(O)cc1O,1,0.5319148936170213,1.993367000830711,0.9974796811497604
320420210_1194,320420210,CCN(Cc1ccccc1)C(=O)c1ccc(O)cc1[O-],1,0.5102040816326531,1.9412866867106338,0.997891328998551
320420210_1196,320420210,CCN(Cc1ccccc1)C(=O)c1ccc([O-])cc1O,1,0.5102040816326531,1.665318888381419,0.9990873341646554
1590696_3544,1590696,CC(C)(C)c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)cc1,1,0.4,2.177274672612528,0.9976785680311121
353778_2423,353778,CC(=O)N1CCC2(C=Cc3cc(C)c(C)cc3O2)CC1,1,0.29508196721311475,1.200280383910669,0.9992543194889596
232838707_2954,232838707,COCC(=O)Nc1ccc(NC(=O)Cc2ccc(C(F)(F)F)cc2)cc1,1,0.45098039215686275,1.940423665079384,0.9983762039549512
31507610_2158,31507610,Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1,1,0.33783783783783783,2.4602329158032297,0.9995827429475217
24053614_3247,24053614,Cn1c(=O)n(Cc2cccnc2)c(=O)c2ccc(C(F)(F)F)nc21,1,0.4,1.8197301997821567,0.998790633630047
49971700_1821,49971700,Cc1cccc(NCCc2cn3c([nH+]2)CCCC3)[nH+]1,1,0.5172413793103449,2.8761962728576327,0.9982311938484872
49971700_1820,49971700,Cc1cccc(NCCc2cn3c(n2)CCCC3)[nH+]1,1,0.5333333333333333,1.6027476407722208,0.9995339984017121
49971700_1819,49971700,Cc1cccc(NCCc2cn3c([nH+]2)CCCC3)n1,1,0.5254237288135594,2.105996676160223,0.9989563759397869
49971700_1818,49971700,Cc1cccc(NCCc2cn3c(n2)CCCC3)n1,1,0.5344827586206896,1.7097631414908423,0.9995784693587074
36516782_3557,36516782,FC(F)(F)c1ccc(Nc2nc3cc(Oc4ccnc(-c5nc(C(F)(F)F)c[nH]5)c4)ccc3[nH]2)cc1,1,0.23809523809523808,4.326163889636888,0.9980206683601994
36516782_3558,36516782,FC(F)(F)c1ccc(Nc2nc3ccc(Oc4ccnc(-c5nc(C(F)(F)F)c[nH]5)c4)cc3[nH]2)cc1,1,0.23809523809523808,3.7713567850307332,0.9982501268885894
36516782_3556,36516782,FC(F)(F)c1ccc(Nc2[nH]c3cc(Oc4ccnc(-c5nc(C(F)(F)F)c[nH]5)c4)ccc3[nH+]2)cc1,1,0.24,3.9113511731881556,0.9944066652481022
36516782_3559,36516782,FC(F)(F)c1ccc(Nc2[nH]c3cc(Oc4ccnc(-c5ncc(C(F)(F)F)[nH]5)c4)ccc3[nH+]2)cc1,1,0.2465753424657534,3.9674238493009604,0.9933146363107235
36427432_210,36427432,CCc1nc2cc(-c3c(OC)cccc3OC)ccc2o1,1,0.30158730158730157,1.4920599853893501,0.9990615827111419
24472719_1495,24472719,Cc1noc(C)c1CCC(=O)Nc1cccnc1,1,0.5535714285714286,1.1294060385891003,0.9998027643082541
178526390_1703,178526390,Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)C(F)F)cc2)C(=O)c2ccc(O)cc2[O-])cc1,1,0.2911392405063291,2.049377954404633,0.998984943276926
178526390_1705,178526390,Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)C(F)F)cc2)C(=O)c2ccc([O-])cc2O)cc1,1,0.2911392405063291,2.1163933944328894,0.9988990285502132
178526390_1704,178526390,Cc1cnc(Cl)nc1-c1ccc(N(Cc2ccc(CNC(=O)C(F)F)cc2)C(=O)c2ccc(O)cc2O)cc1,1,0.2727272727272727,1.8239473676615252,0.9983900082381753
73014754_3494,73014754,CNc1nc(C(=O)Nc2ccc3[nH]ncc3c2)cc(C)[nH+]1,1,0.3492063492063492,3.8531509184044737,0.9995941010699495
73014754_3493,73014754,CNc1nc(C)cc(C(=O)Nc2ccc3[nH]ncc3c2)n1,1,0.36065573770491804,1.9731606624905473,0.9990778785083122
36458355_1992,36458355,CCOC(=O)c1cccnc1-c1ccc2[nH]ccc2c1,1,0.4,1.6964091487613535,0.9989967691928435
43947755_3230,43947755,COc1ccccc1CNc1cnnc([O-])c1Cl,1,0.3389830508474576,2.198173105103462,0.9981001589059648
43947755_3231,43947755,COc1ccccc1CNc1cn[nH]c(=O)c1Cl,1,0.3559322033898305,2.2459632677317902,0.9983457655408372
50550848_2982,50550848,COc1cn(-c2ccc(-n3cccn3)cc2F)nc(-c2ccnn2-c2ccccc2)c1=O,1,0.2916666666666667,1.6447066607762681,0.9988481273918381
49837463_102,49837463,O=C(Nc1nn2c(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)cccc2[nH+]1)C1CC1,1,0.2962962962962963,2.1568402815229577,0.9983865577489579
49837463_103,49837463,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,1,0.3037974683544304,1.6456251091909266,0.9987048769016731
49435320_3375,49435320,CNc1nc(C)nc(N[C@H]2CCC[C@@H](C(=O)NCc3ccc(C#N)cc3C(F)(F)F)C2)n1,1,0.28205128205128205,2.9573232829706977,0.9977843850788097
300525339_370,300525339,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCC[NH3+])nc12,1,0.2602739726027397,2.1870466387344325,0.9990639046688004
300525339_369,300525339,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCC[NH3+])[nH+]c12,1,0.28169014084507044,2.5351863836810855,0.9988236170011382
11480138_281,11480138,COc1ccc(-n2cc3c(c2-c2ccccc2Br)c(=O)n(C)c(=O)n3C)cc1,1,0.3013698630136986,2.1402133071258915,0.9991105561148627
11480136_3596,11480136,COc1ccccc1-n1cc2c(c1-c1ccccc1Br)c(=O)n(C)c(=O)n2C,1,0.28378378378378377,2.2363756392875502,0.9991882434638261
31881571_897,31881571,CCCC(=O)Nc1ccc(-n2cccn2)nc1,1,0.45614035087719296,1.8217483360771505,0.9995587368938487
1284751_76,1284751,C[C@@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@H](C)O1,1,0.3793103448275862,1.2360509698222089,0.9992216233454772
53800443_3150,53800443,CCc1[nH]nc(N[C@H]2CC[C@H](C(=O)OC)CC2)c1C,1,0.5510204081632653,1.5793938710786288,0.9990217719728095
53800443_3151,53800443,CCc1n[nH]c(N[C@H]2CC[C@H](C(=O)OC)CC2)c1C,1,0.5510204081632653,1.2253554586321609,0.9995491871733599
30191309_1049,30191309,Cc1cc(NC(=O)CCc2c(C)nn(C)c2C)no1,1,0.5306122448979592,2.050705244543454,0.9995531088184224
313520210_2551,313520210,C[C@H](c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1)N1CC(Oc2ccccc2)C1,1,0.47435897435897434,2.948153998691475,0.9995176497195865
313520210_2552,313520210,C[C@H](c1nc(=O)c2cnn(C3CCOCC3)c2[nH]1)N1CC(Oc2ccccc2)C1,1,0.47435897435897434,2.3811270440698644,0.9993403597806766
48780034_1870,48780034,CC(=O)N1CCC[N@@H+](Cc2c(C)nn(C)c2Cl)CC1,1,0.38235294117647056,1.3066587159621628,0.9992507912209291
48780034_1871,48780034,CC(=O)N1CCCN(Cc2c(C)nn(C)c2Cl)CC1,1,0.36363636363636365,0.767379958038769,0.9995358720997806
300962268_3629,300962268,Fc1ccc(-n2cc(/C=C/c3ccnnc3)nn2)cc1Cl,1,0.24242424242424243,1.354502122552513,0.9981064156267648
49067448_3329,49067448,CC1(CNC(=O)N2CCN(Cc3ccon3)CC2)CCCC1,1,0.6071428571428571,1.7110000000000536,0.9989187128471854
49067448_3330,49067448,CC1(CNC(=O)N2CC[NH+](Cc3ccon3)CC2)CCCC1,1,0.6206896551724138,1.8126916450407835,0.9986801098789077
48758078_2941,48758078,CCc1nnc(N2CC([NH+](C)C)C2)c(C#N)c1CC,1,0.35714285714285715,1.910139785460818,0.9980972270334434
48758078_2942,48758078,CCc1nnc(N2CC(N(C)C)C2)c(C#N)c1CC,1,0.35714285714285715,1.831509486735069,0.9981577760569649
48281908_2603,48281908,Cc1oc2nc[nH+]c(NCc3cc(F)cc4c3OCOC4)c2c1C,1,0.25333333333333335,1.9196322564489516,0.9996463246609482
48281908_2602,48281908,Cc1oc2ncnc(NCc3cc(F)cc4c3OCOC4)c2c1C,1,0.3382352941176471,1.7095294674265809,0.9995312740548659
49328626_473,49328626,CC(C)CC(=O)Nc1ccc[nH+]c1N(C)C,1,0.3076923076923077,1.8390190319843183,0.9981643074783683
49328626_472,49328626,CC(C)CC(=O)Nc1cccnc1N(C)C,1,0.3684210526315789,0.8267956216627647,0.9993181896195874
49316037_3167,49316037,N#Cc1ccc2[nH+]c(NCCn3ccnc3)ccc2c1,1,0.3898305084745763,2.3136376120731095,0.9990431189079934
49316037_3168,49316037,N#Cc1ccc2nc(NCCn3cc[nH+]c3)ccc2c1,1,0.5185185185185185,2.0436188490031655,0.998216880015232
49316037_3166,49316037,N#Cc1ccc2nc(NCCn3ccnc3)ccc2c1,1,0.5094339622641509,1.48577589158035,0.9994536612302211
13535869_2868,13535869,COc1ccc(NC(C)=O)cc1NC(=O)C[N@@H+](Cc1ccccc1)C(C)C,1,0.3709677419354839,1.750749268170623,0.9988319992991737
13535869_2867,13535869,COc1ccc(NC(C)=O)cc1NC(=O)CN(Cc1ccccc1)C(C)C,1,0.36923076923076925,1.5240390414946199,0.9982850868446352
1553084_883,1553084,O=C(Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1)c1ccco1,1,0.38095238095238093,3.121971812812688,0.9983524013217111
1553084_882,1553084,O=C(Nc1ccc(S(=O)(=O)/N=c2/cc[nH]n2-c2ccccc2)cc1)c1ccco1,1,0.3088235294117647,3.282873741099242,0.9980034756042215
49300403_2288,49300403,Cc1noc(NCc2c(C)nn(C)c2C)n1,1,0.37037037037037035,1.4622999008415714,0.9996989804367019
49300403_2289,49300403,Cc1noc(NCc2c(C)nn(C)c2C)[nH+]1,1,0.38181818181818183,1.1523935959559017,0.9995343756832016
48755678_2079,48755678,Cc1nc(C)c(CNc2cnn(-c3ccccc3)c2)s1,1,0.45098039215686275,1.075869415867684,0.999457566683764
29618437_1331,29618437,Cc1ccc(CCNC(=O)c2ccncc2)o1,1,0.5510204081632653,1.2334309871253908,0.9993081276168834
222782930_2260,222782930,CN(CCCC1CCCC1)Cc1cc(=O)[nH]c(=O)[nH]1,1,0.3888888888888889,2.0702801742759958,0.9973300490427035
222782930_2259,222782930,C[N@@H+](CCCC1CCCC1)Cc1cc(=O)[nH]c(=O)[nH]1,1,0.35185185185185186,3.425138683323693,0.9957080484505709
265759_3393,265759,Cc1cc(Nc2nnc(C)s2)cc([C@@H]2CN(C(=O)Cc3csc(C)n3)CCO2)n1,1,0.5945945945945946,2.39276409200669,0.9992391367511344
265683_2730,265683,COc1cccc(CC(=O)N2CCO[C@@H](c3cc(Nc4nnc(C)s4)cc(C)[nH+]3)C2)c1,1,0.5487804878048781,1.962140922563959,0.9994821895306572
265683_2731,265683,COc1cccc(CC(=O)N2CCO[C@H](c3cc(/N=c4\[nH]nc(C)s4)cc(C)n3)C2)c1,1,0.5542168674698795,1.3669034347756122,0.9992885484074421
265759_3394,265759,Cc1cc(Nc2nnc(C)s2)cc([C@@H]2CN(C(=O)Cc3csc(C)n3)CCO2)[nH+]1,1,0.5844155844155844,2.4061072295307695,0.9990436220979267
265759_3395,265759,Cc1cc(/N=c2\[nH]nc(C)s2)cc([C@H]2CN(C(=O)Cc3csc(C)n3)CCO2)n1,1,0.5974025974025974,2.2752364712260933,0.9990157118766386
265683_2729,265683,COc1cccc(CC(=O)N2CCO[C@H](c3cc(Nc4nnc(C)s4)cc(C)n3)C2)c1,1,0.55,1.22986340704988,0.9992396302974399
49934844_2672,49934844,COc1ncccc1C(=O)Nc1[nH+]c(C)nn1C,1,0.3508771929824561,2.0483998633078744,0.9990131605612659
49934844_2673,49934844,COc1ncccc1C(=O)Nc1nc(C)nn1C,1,0.3389830508474576,1.403316785333777,0.9993861822039136
32131885_1686,32131885,CC(C)(C)[N@@H+]1CCCN(C(=O)CNc2ccc(C#N)cc2)CC1,1,0.4528301886792453,1.8661395982079967,0.9988233314623781
60174406_1469,60174406,Cc1cc2c(C(N)=O)cccc2n1-c1nc(NCc2ccccc2)c2c([nH+]1)CCOC2,1,0.2558139534883721,2.599194682973894,0.9983635186485865
60174406_1468,60174406,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,1,0.2619047619047619,2.0889868357655974,0.9992536421903728
73050098_2385,73050098,Cc1ccnc(N2CCC(OCC3CCCC3)CC2)n1,1,0.34615384615384615,1.7429601257632312,0.9993504752774797
36284654_1324,36284654,Cc1c(C(=O)N[C@H]2CC[N@H+](CC3CCCCC3)CC2)cnn1C,1,0.4461538461538462,1.7630357341811795,0.9987119970274516
29683998_1527,29683998,CN(CC(=O)N(C)C)Cc1cc(C#N)ccc1F,1,0.375,1.436357546017113,0.9989732988657994
29683998_1528,29683998,CN(C)C(=O)C[N@H+](C)Cc1cc(C#N)ccc1F,1,0.3333333333333333,1.7836712140974582,0.9992380881477443
48242871_2354,48242871,c1nc2[nH]ncc2c(N2CCC3(CCCCC3)C2)[nH+]1,1,0.3484848484848485,3.0483797335634737,0.9987419620850828
48242871_2353,48242871,c1nc(N2CCC3(CCCCC3)C2)c2cn[nH]c2n1,1,0.3333333333333333,2.1217855688071845,0.9992214476947697
7689820_1839,7689820,Nc1nc(N)c2c(Cl)c(Br)ccc2[nH+]1,1,0.3389830508474576,4.659003863488529,0.9960374481183337
7689820_1840,7689820,Nc1nc(N)c2c(Cl)c(Br)ccc2n1,1,0.3157894736842105,5.526487582542851,0.9849513371926444
7689820_1841,7689820,Nc1nc2ccc(Br)c(Cl)c2c(N)[nH+]1,1,0.3389830508474576,4.730045560034449,0.994705580974
27429921_447,27429921,Cc1nc(C(C)C)sc1C(=O)Nc1nc(C(C)(C)C)cs1,1,0.3333333333333333,1.3196275989835338,0.9992646462503941
43137136_2170,43137136,Cn1c(=O)n(C)c2cc(-n3ccnc3-c3cc(C[NH+](C)C)cs3)ccc21,1,0.28,2.8885960257534857,0.9991938694288529
43137136_2169,43137136,Cn1c(=O)n(C)c2cc(-n3cc[nH+]c3-c3cc(C[NH+](C)C)cs3)ccc21,1,0.2727272727272727,4.320920388065958,0.9986737135336178
